QueryId    Q0      DocumentName                             Rank      Score                      Relevance     Precision                                Recall           
7          Q0      CACM-533                                 50    1.1070973587489443             NR         0.08                                     0.14285714285714285 
7          Q0      CACM-670                                 51    1.1026683045384402             NR         0.0784313725490196                       0.14285714285714285 
7          Q0      CACM-3160                                52    1.0942583596732018             NR         0.07692307692307693                      0.14285714285714285 
7          Q0      CACM-854                                 53    1.0834622883045424             NR         0.07547169811320754                      0.14285714285714285 
7          Q0      CACM-417                                 54    1.083103753029149              NR         0.07407407407407407                      0.14285714285714285 
7          Q0      CACM-724                                 55    1.0553770529735345             NR         0.07272727272727272                      0.14285714285714285 
7          Q0      CACM-971                                 56    1.0492951510645636             NR         0.07142857142857142                      0.14285714285714285 
7          Q0      CACM-2838                                57    1.0425369814774361             NR         0.07017543859649122                      0.14285714285714285 
7          Q0      CACM-69                                  58    1.042320222811509              NR         0.06896551724137931                      0.14285714285714285 
7          Q0      CACM-329                                 59    1.0411723313597225             NR         0.06779661016949153                      0.14285714285714285 
7          Q0      CACM-3200                                60    1.0398321333248612             NR         0.06666666666666667                      0.14285714285714285 
7          Q0      CACM-822                                 61    1.030904628739151              NR         0.06557377049180328                      0.14285714285714285 
7          Q0      CACM-3183                                62    1.0283754045575533             NR         0.06451612903225806                      0.14285714285714285 
7          Q0      CACM-893                                 63    1.0171683819153274             NR         0.06349206349206349                      0.14285714285714285 
7          Q0      CACM-2967                                64    1.0160253852587038             NR         0.0625                                   0.14285714285714285 
7          Q0      CACM-615                                 65    1.015889229391282              NR         0.06153846153846154                      0.14285714285714285 
7          Q0      CACM-679                                 66    1.0046862152797018             NR         0.06060606060606061                      0.14285714285714285 
7          Q0      CACM-558                                 67    1.0045043980684356             NR         0.05970149253731343                      0.14285714285714285 
7          Q0      CACM-796                                 68    1.0010882502400233             NR         0.058823529411764705                     0.14285714285714285 
7          Q0      CACM-68                                  69    0.9886781882746256             NR         0.057971014492753624                     0.14285714285714285 
7          Q0      CACM-48                                  70    0.9840286110433962             NR         0.05714285714285714                      0.14285714285714285 
7          Q0      CACM-644                                 71    0.9833615160718805             NR         0.056338028169014086                     0.14285714285714285 
7          Q0      CACM-3190                                72    0.982483476237904              NR         0.05555555555555555                      0.14285714285714285 
7          Q0      CACM-694                                 73    0.982483476237904              NR         0.0547945205479452                       0.14285714285714285 
7          Q0      CACM-441                                 74    0.9738479090334623             NR         0.05405405405405406                      0.14285714285714285 
7          Q0      CACM-980                                 75    0.9698300031049423             NR         0.05333333333333334                      0.14285714285714285 
7          Q0      CACM-3152                                76    0.9651110497521025             NR         0.05263157894736842                      0.14285714285714285 
7          Q0      CACM-3158                                77    0.9633810199036883             NR         0.05194805194805195                      0.14285714285714285 
7          Q0      CACM-617                                 78    0.9623931659287754             NR         0.05128205128205128                      0.14285714285714285 
7          Q0      CACM-962                                 79    0.9601055420197298             NR         0.05063291139240506                      0.14285714285714285 
7          Q0      CACM-495                                 80    0.9568522617941801             NR         0.05                                     0.14285714285714285 
7          Q0      CACM-3202                                81    0.9541056670434473             NR         0.04938271604938271                      0.14285714285714285 
7          Q0      CACM-497                                 82    0.9492945454958382             NR         0.04878048780487805                      0.14285714285714285 
7          Q0      CACM-72                                  83    0.935600531897986              NR         0.04819277108433735                      0.14285714285714285 
7          Q0      CACM-928                                 84    0.935600531897986              NR         0.047619047619047616                     0.14285714285714285 
7          Q0      CACM-526                                 85    0.935600531897986              NR         0.047058823529411764                     0.14285714285714285 
7          Q0      CACM-3179                                86    0.9331379986289371             NR         0.046511627906976744                     0.14285714285714285 
7          Q0      CACM-943                                 87    0.9309737739998194             NR         0.04597701149425287                      0.14285714285714285 
7          Q0      CACM-820                                 88    0.9309737739998194             NR         0.045454545454545456                     0.14285714285714285 
7          Q0      CACM-682                                 89    0.9309737739998194             NR         0.0449438202247191                       0.14285714285714285 
7          Q0      CACM-2514                                90    0.9284012140225475             NR         0.044444444444444446                     0.14285714285714285 
7          Q0      CACM-3157                                91    0.9282316183739777             NR         0.04395604395604396                      0.14285714285714285 
7          Q0      CACM-3181                                92    0.9270114122608899             NR         0.043478260869565216                     0.14285714285714285 
7          Q0      CACM-770                                 93    0.9263925516628527             NR         0.043010752688172046                     0.14285714285714285 
7          Q0      CACM-771                                 94    0.9263925516628527             NR         0.0425531914893617                       0.14285714285714285 
7          Q0      CACM-906                                 95    0.9263925516628527             NR         0.042105263157894736                     0.14285714285714285 
7          Q0      CACM-3164                                96    0.9224690085160863             NR         0.041666666666666664                     0.14285714285714285 
7          Q0      CACM-672                                 97    0.9218561959519699             NR         0.041237113402061855                     0.14285714285714285 
7          Q0      CACM-434                                 98    0.9218561959519699             NR         0.04081632653061224                      0.14285714285714285 
7          Q0      CACM-597                                 99    0.9218561959519699             NR         0.04040404040404041                      0.14285714285714285 
7          Q0      CACM-698                                 100   0.9178191152815078             NR         0.04                                     0.14285714285714285 
Mean Average Precision (MAP) : 0.02506673080653668
Mean Reciprocal Rank (MRR) : 0.07502326868212512
